mainParentCategoryId,shopId,shopType,shopName,branchName,phoneNo,phoneNo2,cityId,shopGroupId,altName,businessHours,score,avgPrice,score4,defaultReviewCount,shopPower,code,dishTagStrList,tag
34040,66966285,10,味千拉面,万达广场店,18918170833,,2,66966285,,,"口味:7.6,环境:7.6,服务:7.6",52,0,81,35,200,,"味道赞:11,服务热情:10,肉类好:5,上菜快:4,体验很棒:4,回头客:3,性价比高:3,午餐:6,朋友聚餐:4"
254,21279370,10,我家牛排餐厅,万达广场店,60516608,,2,21279370,,"周六,周日
11:00-21:30

周一至周五
11:00-14:30
17:00-21:30","口味:7.0,环境:7.3,服务:7.1",112,0,29,35,200,,"味道赞:5,服务热情:3"
1833,111066883,10,书亦·烧仙草,,13439810778,,2,111066883,,"周一至周日
09:30-23:00","口味:7.4,环境:7.4,服务:7.4",17,0,26,35,200,,"味道赞:8,服务热情:3,弄堂小店:3"
1819,66966328,10,饺来饺去,通州万达店,50906283,,2,66966328,,"周一至周日
10:00-21:30","口味:7.7,环境:7.7,服务:7.4",51,0,506,35,200,,"味道赞:146,服务热情:126,菜品不错:31,回头客:14,价格实惠:14,性价比高:14,干净卫生:12,上菜快:9,肉类好:4,分量少:3"
232,21591926,10,巴贝拉意式休闲餐厅,万达广场店,80575206,,2,21591926,,"周一至周日
10:00-21:30","口味:7.4,环境:7.8,服务:7.3",74,0,698,35,200,,"上菜快:23,回头客:21,牛肉赞:8,干净卫生:5,海鲜棒:3,工作餐:8,下午茶:8,朋友聚餐:3,家庭聚餐:3,分量少:12"
3030,67897512,75,美联英语,通州中心,4001759071,,2,67897512,,"周一至周日
10:00-21:00","效果:8.6,师资:8.7,环境:8.7",29841,0,117,45,200,,"环境优雅:40,老师超赞:21,服务热情:19,高大上:14,价格实惠:4,课程很赞:3,体验课:60,正式课:23,学习中:22,教学先进:3"
33955,91687834,50,美肌工坊皮肤管理,通州万达店,15600111052,,2,91687834,,"周一至周日
10:00-21:30","效果:8.1,环境:8.2,服务:7.9",0,0,116,40,200,,"服务热情:22,技师专业:20,环境优雅:15,效果赞:15,无推销:11,干净卫生:9,体验很棒:8,无办卡:5,价格实惠:3"
210,20929052,10,蓉李记成都名小吃,通州万达店,50906288,,2,14899320,,"周一至周日
10:00-21:30","口味:7.1,环境:7.3,服务:7.1",44,0,609,35,200,,"味道赞:141,上菜快:30,点心好:21,回头客:16,主食赞:7,高大上:3,工作餐:4,下午茶:4,朋友聚餐:3,分量少:15"
33924,67846222,10,河风精致寿司,,15810913363,,2,67474666,,"周一至周日
10:00-07:30","口味:7.7,环境:7.6,服务:7.7",97,0,140,35,200,,"味道赞:35,菜品健康:21,服务热情:16,性价比高:6,上菜快:5,高大上:4,肉类好:4,午餐:5,现做现卖:4,价格高:5"
241,97070499,10,DQ冰淇淋,,15510425635,,2,97070499,,"周一至周日
10:00-20:30","口味:7.5,环境:7.3,服务:7.1",54,0,73,35,200,,"味道赞:12,服务热情:7,价格实惠:3,性价比高:3,午餐:4"
32733,69185262,10,麻辣無情·重庆老火锅,,13683096321,,2,69185262,,"周一至周日
10:00-23:00","口味:8.0,环境:8.1,服务:8.3",99,0,142,40,200,,"服务热情:46,味道赞:34,价格实惠:10,体验很棒:9,性价比高:8,回头客:6,菜品健康:6,环境优雅:4,羊肉:11,朋友聚餐:5"
160,90467767,50,指芭蕾美甲美睫,,13511071045,18445567771,2,90467767,,"周一至周日
10:00-21:00","效果:7.9,环境:8.4,服务:8.2",70,0,34,40,200,,"服务热情:8,环境优雅:7,体验很棒:3,手部美甲:15,美睫:3"
1811,98398849,10,疯卷春饼,通州万达店,,,2,98398849,,"周一至周日
11:00-21:30","口味:6.8,环境:6.9,服务:6.7",53,0,131,30,200,,"味道赞:35,菜品不错:13,服务热情:12,价格实惠:9,性价比高:8,回头客:5,朋友聚餐:3,现做现卖:3,上菜慢:10,分量少:4"
4469,47775567,10,多呗辣麻辣香锅,万达广场店,13716211985,,2,47775567,,"周一至周日
10:00-22:00","口味:7.8,环境:7.5,服务:7.8",59,0,95,40,200,,"味道赞:38,价格实惠:13,服务热情:11,菜品健康:9,性价比高:8,回头客:4,上菜快:3,干净卫生:3,午餐:8,环境一般:3"
3017,98137930,10,旺渝轩串串香火锅,,15600299588,15600299688,2,98137930,,"周一至周日
全天

非营业时段
2018-02-09至2018-02-09 00:00-04:00","口味:7.0,环境:7.1,服务:7.2",84,0,141,35,200,,"服务热情:51,味道赞:36,性价比高:23,价格实惠:14,菜品健康:9,回头客:7,干净卫生:4,环境优雅:4,牛肉赞:3,春节:4"
4467,79664236,10,辣一天川小馆,通州万达店,13520310078,,2,79664236,,"周一至周日
11:00-22:00","口味:7.4,环境:7.7,服务:7.3",73,0,265,35,200,,"味道赞:59,服务热情:36,肉类好:13,菜品不错:13,上菜快:8,回头客:5,干净卫生:3,朋友聚餐:3,分量少:7,性价比低:7"
235,67522182,85,百草堂医药连锁有限公司,,53310528,,2,67522182,,"周一至周日
全天",,0,0,11,40,200,,服务热情:6
25412,68201537,55,私服微坊·手工西服定制旗袍定制,,60535009,18618240069,2,68201537,,"周一至周日
08:30-18:00",,6528,0,27,50,200,,服务热情:14
116,21165916,10,小鲸匹萨,万达广场店,50906086,,2,21165916,Whale&apos;s Pizza Al Taglio,"周一至周日
10:00-22:00","口味:8.0,环境:8.2,服务:8.2",59,0,865,40,200,,"回头客:18,菜品健康:13,干净卫生:8,文艺清新:12,朋友聚餐:7,闺蜜聚会:7,下午茶:7,家庭聚餐:3,现做现卖:3,上菜慢:7"
149,97412193,50,欲非爵士舞,通州万达店,15910613601,,2,16685199,欲非爵士舞培训,"周一至周四
12:30-21:00

周六,周日
09:30-21:00","效果:7.7,环境:7.7,服务:7.7",0,0,2,40,200,,
33955,58607419,50,美姿·医媛科技皮肤管理,东直门店,85824511,13810856795,2,58298191,,"周一至周日
09:00-20:30","效果:9.1,环境:9.2,服务:9.2",0,0,56,50,200,,"体验很棒:18,服务热情:17,环境优雅:15,技师专业:14,无推销:6,无办卡:5,效果赞:5,干净卫生:4"
1833,27522412,10,贡茶,,53602598,,2,27522412,,"周一至周日
10:00-22:00","口味:7.1,环境:7.4,服务:7.5",19,0,252,35,200,,"饮品赞:39,味道赞:29,服务热情:27,回头客:7,性价比高:3,下午茶:5,闺蜜聚会:3"
1833,93769501,10,快乐柠檬,通州金街店,15001020085,,2,93769501,,"周一至周日
10:00-21:30","口味:7.4,环境:7.4,服务:7.8",17,0,54,35,200,,"服务热情:12,味道赞:5,饮品赞:4,午餐:3,夏日推荐:3"
1819,110877970,10,中俊老边饺子馆,通州店,13552690481,,2,110877970,,"周一至周日
10:00-22:00","口味:7.4,环境:7.4,服务:7.4",0,0,15,35,200,,味道赞:3
116,92600646,10,极度比萨,通州万达店,4006966969,,2,92600646,,"周一至周日
10:00-22:00","口味:7.6,环境:7.5,服务:7.6",43,0,21,40,200,,"味道赞:8,价格实惠:3,服务热情:3,体验很棒:3"
493,83511132,50,纹小花纹身工作室,万达广场店,13126826588,18611861792,2,83511132,,"周一至周日
10:00-22:00","效果:9.0,环境:9.0,服务:9.0",880,0,25,50,200,,"效果赞:4,技师专业:3,服务热情:3"
33924,92243536,10,花盛寿司,通州万达店,18710010861,,2,92243536,,"周一至周日
09:30-21:30","口味:7.6,环境:7.4,服务:7.6",34,0,21,35,200,,"味道赞:9,服务热情:6"
210,92108390,10,贡茶,万达店,13260371090,,2,92108390,,"周一至周日
09:30-23:00","口味:7.4,环境:7.4,服务:7.7",21,0,57,35,200,,"味道赞:13,服务热情:9,饮品赞:7,价格实惠:7,性价比高:4"
128,97098702,20,镜客眼镜,通州万达店,60535080,,2,97098702,,"周六,周日
10:00-22:00

周一至周五
10:30-22:00","产品:8.5,环境:8.5,服务:8.5",676,0,83,45,200,,服务热情:10
25147,68052125,95,酷迪宠物,通州万达广场店,13581698392,,2,6084882,,"周一至周五
10:00-20:00

周六,周日
10:00-21:00","服务:8.0,环境:8.0,划算:8.0",109,0,14,40,200,,"服务热情:5,价格实惠:4,性价比高:3,狗美容:4,狗剃毛:4,猫剃毛:4"
247,95381175,10,江西瓦罐汤,万达广场店,18618459648,,2,95381175,,,"口味:7.5,环境:7.5,服务:7.5",0,0,9,35,200,,
123,20930651,50,屈臣氏,万达广场店,4008301310,,2,1755220,Watsons,"周一至周日
10:00-22:00","效果:7.4,环境:7.4,服务:7.3",157,0,36,35,200,,"性价比高:4,价格实惠:3,服务热情:3"
33786,90900240,70,罗兰数字音乐教育,通州校区,4001766163,,2,6855566,RDEC,"周二至周日
09:30-20:30","效果:7.7,师资:7.6,环境:7.7",0,0,22,35,200,,"环境优雅:4,老师超赞:3"
2818,20934299,55,菜百首饰店,通州万达店,4000908610-200155,,2,1766200,,"周一至周日
10:00-22:00",,7853,0,23,45,200,,服务热情:7
34203,70442542,70,小小运动馆,通州店,57228534,57228534,2,70442542,,"周一至周日
09:00-21:00","效果:8.2,师资:8.1,环境:7.7",0,0,60,40,200,,"老师超赞:17,环境优雅:5,体验很棒:4"
221,37928408,10,莱格麻辣烫,,18686821078,,2,37928408,,"周一至周日
09:00-22:00","口味:7.5,环境:7.7,服务:7.6",28,0,53,35,200,,"味道赞:17,性价比高:9,价格实惠:5,菜品不错:4,服务热情:4,干净卫生:3,午餐:4"
210,98469529,10,排上排·炖货,,18500600111,,2,98469529,,"周一至周日
09:00-21:00","口味:7.6,环境:7.6,服务:7.6",0,0,12,35,200,,"服务热情:4,主食赞:3"
1833,97617511,10,斗牛酸奶紫米露,通州万达店,18031622626,,2,97617511,,"周一至周日
10:00-22:00","口味:7.5,环境:7.4,服务:7.5",16,0,160,35,200,,"味道赞:62,服务热情:49,饮品赞:26,干净卫生:8,性价比高:8,价格实惠:7,菜品健康:5,海鲜棒:3,现做现卖:16,午餐:6"
116,22031966,10,ONE餐厅,,50931120,50931126,2,22031966,,"周一至周日
09:00-22:00","口味:7.2,环境:7.4,服务:7.3",42,0,82,35,200,,"服务热情:22,味道赞:20,环境优雅:11,饮品赞:9,情侣约会:5,价格实惠:4,体验很棒:4,牛肉赞:3,午餐:7"
116,92598754,10,酒洞精酿,,13522682231,,2,92598754,,"周一至周日
18:00-00:00","口味:7.7,环境:7.7,服务:7.7",84,0,25,40,200,,"服务热情:9,饮品赞:4"
120,20874757,20,ZARA,万达广场店,81597166,,2,1966612,飒拉,"周一至周日
10:00-22:00","产品:7.1,环境:7.3,服务:6.5",358,0,73,30,200,,"人气旺:8,性价比高:4,店大:14,大品牌:4,价格适中:4,衣服多:3,质量一般:3,服务差:8"
26481,97193599,10,陕味食族.凉皮肉夹馍,万达店,18569898522,,2,97193599,,"周一至周日
10:00-23:00","口味:8.0,环境:7.8,服务:8.0",21,0,45,40,200,,"味道赞:10,价格实惠:4,性价比高:4,服务热情:4,干净卫生:3,肉夹馍:17"
111,68045072,10,优优稻香中式自助餐,,,,2,68045072,,"周一至周日
10:30-21:00","口味:7.2,环境:7.2,服务:7.0",29,0,30,35,200,,"味道赞:9,性价比高:6,午餐:3"
32743,68035149,80,上品奢美汇奢侈品护理,通州店,57184050,,2,69939906,,"周一至周日
10:00-21:00","效果:8.5,服务:8.6,划算:8.4",112,0,32,45,200,,"服务热情:10,效果赞:4"
210,90373839,10,辉记肠粉,,13683612286,,2,90373839,,"周一至周日
09:00-21:00","口味:6.6,环境:6.7,服务:6.9",22,0,51,30,200,,味道赞:12
222,21149205,10,周黑鸭,北京通州万达店,4001717917,,2,2730043,,"周一至周日
09:00-20:00","口味:7.8,环境:7.7,服务:7.7",28,0,210,35,200,,"味道赞:35,服务热情:17,回头客:13,性价比高:13,肉类好:11,价格实惠:8,重口味:4"
3017,90291234,10,山城串串香火锅,,18612405628,,2,90291234,,"周一至周日
09:00-00:00","口味:6.5,环境:6.6,服务:6.5",80,0,373,30,200,,"味道赞:31,服务热情:31,性价比高:14,菜品健康:12,回头客:6,干净卫生:5,牛肉赞:4,体验很棒:3,环境一般:4,价格高:8"
121,21130154,20,VANS,通州万达店,60516603,,2,2971000,范斯|万斯,"周一至周日
10:00-22:00","产品:7.6,环境:7.6,服务:7.5",0,0,12,35,200,,
252,92877250,10,谷大白鱼粉·面,,13126774334,,2,92877250,,"周一至周日
08:30-21:00","口味:8.1,环境:8.0,服务:7.9",15,0,48,40,200,,"味道赞:11,服务热情:7,性价比高:4,午餐:3"
210,93977957,10,煲好饭,万达广场店,60562711,,2,93977957,,"周一至周日
11:00-21:30","口味:7.2,环境:7.6,服务:7.2",44,0,31,35,200,,"服务热情:8,味道赞:5,煲仔饭:15,午餐:4"
33844,57149181,45,金吉鸟健身,通州万达广场店,50906271,,2,57149181,,"周一至周日
10:00-22:00","设施:6.7,环境:7.0,服务:6.5",5868,0,46,30,200,,"环境优雅:13,服务热情:5,教练很棒:4,人气旺:4,设施很赞:4,体验很棒:3"
508,57189044,10,咱家小串,,18658336900,,2,57189044,,,"口味:7.2,环境:6.9,服务:7.0",62,0,38,35,200,,"味道赞:14,服务热情:6,撸串圣地:3"
128,98386050,20,aojo眼镜店,万达广场店,,,2,98386050,,"周一至周日
10:00-22:00","产品:7.8,环境:7.8,服务:7.8",0,0,6,40,200,,
123,20930645,50,SEPHORA,万达广场店,50906101,,2,2056606,,"周一至周日
10:00-22:00","效果:7.6,环境:7.7,服务:7.1",403,0,35,35,200,,服务热情:4
210,92183772,10,德克士,万达广场店,,,2,92183772,,,"口味:7.2,环境:7.5,服务:7.3",23,0,51,35,200,,"味道赞:11,干净卫生:4,菜品不错:4,价格实惠:4,饮品赞:3,性价比高:3,服务热情:3,炸鸡:14,午餐:4,早餐:3"
26484,95878884,10,晋运大盘鸡,,18734829078,,2,95878884,,"周一至周日
10:00-22:00","口味:6.9,环境:7.1,服务:7.3",28,0,40,35,200,,"服务热情:7,味道赞:3"
148,26957894,50,空冥瑜伽学院,通州万达店,60569770,,2,69907148,,"周一至周日
09:30-22:00","效果:7.9,环境:7.6,服务:7.7",69,0,40,35,200,,"环境优雅:9,技师专业:7,服务热情:5,体验课:10,空中瑜伽:3"
251,83517128,10,蟹香舫,万达金街店,13901165828,13901379771,2,83517128,,"周一至周日
10:00-22:00","口味:6.9,环境:7.1,服务:7.0",0,0,7,35,200,,
149,19178373,50,瑞欧街舞,,15010271076,80880229,2,19178373,,"周一至周日
11:00-21:00","效果:7.3,环境:7.3,服务:7.2",60,0,18,35,200,,"技师专业:4,街舞:3"
157,72764456,50,瑞丽造型,通州万达店,57419249,,2,72566811,,"周一至周五
11:00-21:30

周六,周日
10:30-21:30","效果:7.2,环境:7.2,服务:7.1",244,0,56,35,200,,"剪发效果好:17,服务热情:11,无推销:4,环境优雅:4,无办卡:4,效果赞:4,娇俏可爱:3,染发效果好:3"
4557,77481864,10,阿三生煎,万达广场店,50906098,,2,77481864,,"周一至周日
10:00-21:00","口味:6.4,环境:6.5,服务:6.2",33,0,106,30,200,,"味道赞:14,服务热情:8,肉类好:5,性价比高:3,午餐:7,环境一般:5,饮品一般:3,体验一般:3,上菜慢:7"
1833,77894697,10,ColdStone甜点冷饮店,万达广场店,,,2,77894697,,"周一至周日
10:00-22:00","口味:7.4,环境:7.3,服务:7.3",39,0,3,35,200,,
123,17202456,50,Innisfree,万达广场店,60510298,,2,8663104,悦诗风吟,"周一至周日
10:00-22:00","效果:7.8,环境:7.8,服务:7.6",416,0,57,35,200,,"服务热情:14,价格实惠:6,性价比高:5"
102,97889484,10,鱼的错酸菜鱼@米饭,,17611702721,,2,97889484,,"周一至周日
10:00-21:00","口味:7.7,环境:7.8,服务:8.0",23,0,33,40,200,,"服务热情:12,味道赞:10,性价比高:6,菜品不错:4,海鲜棒:3,饮品赞:3"
182,37806516,85,维尔口腔医院,万达店,58459808,,2,2578468,,"周一至周日
09:00-20:00","效果:6.8,服务:6.9,环境:7.1",218,0,48,30,200,,"服务热情:13,大夫赞:5,医院好:3,体验很棒:3,洗牙:12,补牙:7,拔牙:3"
2982,93751934,70,四个爸爸儿童美术,通州万达校区,53620163,15901207444,2,75137279,,"周三至周日
10:00-20:00","效果:8.3,师资:8.3,环境:8.3",0,0,13,40,200,,"服务热情:6,老师超赞:4"
1833,98434104,10,嚮茶,通州万达店,17301369473,,2,98434104,,"周一至周日
11:00-21:00","口味:6.7,环境:7.2,服务:7.1",18,0,55,30,200,,"服务热情:10,饮品赞:6,味道一般:10"
33857,93570068,30,视客VR虚拟现实体验,,,,2,93570068,,,,0,0,7,35,200,,刺激好玩:3
33956,73600515,50,再清椿美容,通州万芳家园店,57266821,,2,3896617,,"周一至周日
09:00-21:00","效果:9.2,环境:9.1,服务:9.1",82,0,80,50,200,,"服务热情:30,环境优雅:21,技师专业:20,体验很棒:6,干净卫生:3,性价比高:3,效果赞:3"
1833,27229914,10,ICE SiSi冻酸奶,万达金街店,15801666679,,2,27229914,,,"口味:8.2,环境:8.1,服务:8.0",30,0,447,40,200,,"味道赞:115,饮品赞:36,回头客:10,菜品健康:7,干净卫生:3,文艺清新:5,朋友聚餐:3,闺蜜聚会:3,价格高:11,分量少:4"
205,67834912,10,维多利亚港,,17319188363,,2,67834912,,"周一至周日
11:00-21:30","口味:7.2,环境:7.4,服务:7.5",18,0,67,35,200,,"味道赞:16,服务热情:11,价格实惠:5,饮品赞:4,性价比高:4,现做现卖:4,炸鸡:3"
118,79445937,10,蜗牛酒窝,万达广场店,18811122913,,2,79445937,,"春季、秋季、冬季
周一至周日
17:00-02:00

夏季
周一至周日
16:30-02:00","口味:7.2,环境:7.2,服务:7.2",29,0,13,35,200,,服务热情:3
6699,91891867,55,我的女孩私人定制婚纱摄影,通州店,4000908610-149074,,2,91891867,Mygirlphoto,"周一至周日
09:00-21:00","摄影:8.8,造型:8.9,服务:8.9",6339,0,18,45,200,,"服务热情:8,化妆好:4,服装多:3,摄影师好:3"
1833,97681556,10,乌所味,,13651173400,,2,97681556,,"周一至周日
10:00-20:30","口味:7.3,环境:7.5,服务:7.5",12,0,28,35,200,,"味道赞:7,服务热情:6,价格实惠:5,性价比高:5,饮品赞:3"
123,71728769,50,免税化妆品,万达广场店,53657975,,2,71728769,,"周一至周日
10:00-22:00","效果:7.2,环境:7.2,服务:7.2",0,0,2,35,200,,
157,32422079,50,米娜造型,北苑万达店,18911794002,,2,27420904,,"周一至周日
10:00-21:30","效果:8.3,环境:8.3,服务:8.4",189,0,25,40,200,,"服务热情:7,剪发效果好:4,技师专业:3,环境优雅:3,染发效果好:3,效果赞:3"
217,102974165,10,小果船长绝味考榴莲,万达广场店,,,2,102974165,UNIQUE FLAVOR BAKED DURIAN,,"口味:7.2,环境:7.2,服务:7.2",0,0,2,35,200,,
33844,43600461,45,北苑健身,万达广场店,13269257042,,2,43600461,,"周一至周日
08:00-22:30","设施:7.6,环境:7.6,服务:7.6",0,0,20,35,200,,"环境优雅:6,服务热情:4"
27769,66130479,70,企鹅の烘焙教室,万达广场店,57491108,18210372368,2,100895059,,"周一至周日
10:30-22:00",,217,0,14,40,200,,老师超赞:4
128,4744550,20,大明眼镜,通州店,69552570,,2,1764037,,"周一至周日
09:00-20:00","产品:7.2,环境:7.2,服务:7.0",0,0,15,35,200,,服务热情:8
210,97808702,10,麦驰,万达广场店,,,2,97808702,,,"口味:7.4,环境:7.4,服务:7.5",0,0,5,35,200,,烤鸭:3
33990,38328620,80,名表维修中心,万达百货店,53387896,,2,38328620,,"周一至周日
10:00-20:30","效果:8.5,服务:8.5,划算:8.3",0,0,17,45,200,,"价格实惠:6,服务热情:3"
26481,75122703,10,西北面王,,13910261483,,2,75122703,,"周一至周日
10:00-21:30","口味:6.8,环境:7.0,服务:6.9",36,0,54,30,200,,"味道赞:13,服务热情:6,性价比高:3,羊肉:10,肉夹馍:7,午餐:7"
34001,68935562,80,168图文快印,万达广场店,17718497761,,2,68935562,,"周一至周日
08:00-20:00",,0,0,9,35,200,,"服务热情:5,效果赞:3"
122,102133520,20,潘多拉,,,,2,102133520,,"周一至周日
10:00-22:00","产品:7.5,环境:7.5,服务:6.3",0,0,15,30,200,,
33778,67363716,70,金色雨林,通州万达店,80575686,,2,67363716,,"周一至周日
09:00-20:00","效果:7.7,师资:7.6,环境:7.8",0,0,11,35,200,,"老师超赞:6,价格高:3"
2982,32602076,70,布鲁格艺术中心,通州万达广场店,4001769506,,2,32602076,,"周三至周日
08:30-18:00","效果:7.8,师资:7.7,环境:7.6",165,0,27,40,200,,"老师超赞:15,环境优雅:9"
27810,20933914,70,KIDSLAND,通州万达店,,,2,4220386,,"周一至周日
10:00-21:00",,0,0,10,35,200,,
1785,22745591,10,上海枇杷烤鸭,万达店,18811295335,,2,5456100,,"周一至周日
09:00-20:00","口味:7.6,环境:7.2,服务:7.2",30,0,26,35,200,,"味道赞:8,回头客:3,肉类好:3,烤鸭:7"
149,32707680,50,丽质舞蹈培训中心,通州万达旗舰店,60539260,,2,5268524,,"周六,周日
08:00-18:00

周一至周五
16:00-20:30","效果:7.5,环境:7.5,服务:7.5",0,0,62,35,200,,"技师专业:24,服务热情:5,环境优雅:3,少儿舞蹈:23,体验课:8,芭蕾:3"
221,24825031,10,张亮麻辣烫,西门金街店,18612444521,,2,24825031,,"周一至周日
10:00-23:00","口味:7.6,环境:7.4,服务:7.2",28,0,119,35,200,,"味道赞:30,性价比高:6,干净卫生:5,服务热情:5,菜品健康:4,体验很棒:4,回头客:3,午餐:5,价格适中:4"
118,97537438,10,北平门钉肉饼,,13426279891,,2,97537438,,"周一至周日
09:30-21:30","口味:6.3,环境:6.7,服务:6.5",0,0,30,30,200,,"味道赞:5,价格实惠:4,性价比高:3,服务热情:3"
103,92488584,10,港岛记,北京通州,18811071358,,2,92488584,,"周一至周日
10:00-20:00","口味:6.9,环境:7.3,服务:7.4",0,0,11,30,200,,味道赞:4
248,68943406,10,米香坊云南过桥米线,,18911760183,,2,68943406,,"周一至周日
10:00-02:00

非营业时段
2018-02-10至2018-02-25 全天","口味:7.6,环境:7.3,服务:7.4",17,0,15,35,200,,"味道赞:9,服务热情:4"
158,69451387,50,极美佳人,,13381098771,,2,69451387,,"周一至周日
09:30-21:30

非营业时段
2018-02-13至2018-02-22 全天","效果:8.1,环境:8.3,服务:8.4",0,0,25,40,200,,"环境优雅:10,服务热情:8,效果赞:6,无推销:3"
20043,75131947,50,SmileWink薇眸日式美睫美甲专业机构,,53606223,13661136687,2,75131947,,"周一至周日
10:00-22:00","效果:8.2,环境:8.1,服务:8.2",354,0,57,40,200,,"服务热情:16,效果赞:5,技师专业:3,体验很棒:3,美睫:21,手部美甲:21"
33857,66960540,30,万达vr体验区,万达广场店,18001390673,,2,66960540,,"周一至周日
10:00-22:00",,0,0,3,35,200,,
33774,97073448,70,至慧学堂,通州万达中心,4001120661,,2,97073448,,"周一至周日
10:00-20:30","效果:6.6,师资:6.6,环境:7.2",0,0,20,30,200,,老师超赞:4
132,102973117,10,兰愫精品咖啡,,13691486564,,2,102973117,,"周一至周日
10:00-00:00","口味:7.4,环境:7.3,服务:7.5",0,0,4,35,200,,
1819,93422589,10,曲家饺子,新华西街店,13911154000,13783791836,2,93422589,,"周一至周日
09:00-21:00","口味:7.6,环境:7.3,服务:7.4",26,0,27,35,200,,"味道赞:4,性价比高:4,价格实惠:3"
34034,67708903,50,赫柏琳 FACIAL SPA,,56238756,13910003975,2,67708903,,"周一至周日
10:30-22:00","效果:8.3,环境:8.4,服务:8.4",260,0,86,40,200,,"环境优雅:39,服务热情:28,无推销:26,无办卡:19,技师专业:14,体验很棒:11,效果赞:7,干净卫生:4,高大上:3,价格实惠:3"
34202,73584383,70,真朴围棋,通州万达校区,65202129,,2,22003955,真朴儿童围棋教室,"周二至周日
09:00-20:00","效果:8.3,师资:8.3,环境:8.2",0,0,32,40,200,,"老师超赞:11,环境优雅:7"
117,98508762,10,Eimio爱咪欧冻酸奶,北京万达广场店,13651254983,,2,98508762,,"周一至周日
10:00-22:00","口味:7.6,环境:7.1,服务:7.0",24,0,58,35,200,,"味道赞:10,服务热情:6,饮品赞:5,回头客:3,菜品健康:3"
207,92394554,10,雀圣冰室,,13121189065,,2,92394554,,"周一至周日
11:00-21:30","口味:7.1,环境:7.3,服务:7.7",0,0,11,35,200,,味道赞:3
210,67933843,10,壹伍壹拾,,60561510,,2,67933843,,"周日
10:30-14:00

周一至周六
10:30-20:30","口味:7.5,环境:7.5,服务:7.5",55,0,7,35,200,,
210,95279868,10,叫了个鸡,,13364561888,,2,95279868,,"周一至周日
11:00-00:00","口味:6.9,环境:6.9,服务:6.9",0,0,4,35,200,,
134,68203232,30,聚源茶舍,,80880189,18511389421,2,68203232,,"周一至周五
09:00-18:00

周六,周日
10:00-17:00",,0,0,30,35,200,,"环境优雅:21,服务热情:12,饮品赞:5"
210,37770541,10,京伊味,,53650155,,2,37770541,,"周一至周日
10:00-22:00","口味:7.7,环境:7.6,服务:7.0",19,0,50,35,200,,"味道赞:15,价格实惠:7,性价比高:7,菜品不错:4,服务热情:4,干净卫生:3,主食赞:3,午餐:9,工作餐:3"
2816,20930737,55,IDO,万达广场店,,,2,2089510,,"周一至周日
9:00-19:00",,0,0,3,40,200,,
1817,66546416,10,老妈手擀面,,53853573,,2,66546416,,"周一至周日
10:30-21:00","口味:7.3,环境:7.1,服务:7.2",35,0,32,35,200,,"服务热情:5,撸串圣地:4,味道赞:3,性价比高:3,体验很棒:3,环境一般:3"
2984,94264696,70,汉翔书法教育,通州万达店,4006661767,,2,90927359,,"周一至周五
10:00-22:00

周六,周日
09:00-22:00","效果:8.3,师资:8.3,环境:8.3",0,0,35,40,200,,"老师超赞:14,环境优雅:11,体验很棒:3,古香古色:4"
221,32704424,10,杨国福麻辣烫,,18611259969,,2,32704424,,"周一至周日
10:00-22:00","口味:7.4,环境:7.3,服务:7.0",27,0,113,35,200,,"味道赞:18,服务热情:8,菜品健康:6,回头客:5,性价比高:5,干净卫生:3,午餐:6,价格高:3"
1817,95655831,10,好面坊,通州万达店,18600272286,,2,95655831,,"周一至周日
10:00-22:00","口味:7.4,环境:7.5,服务:7.3",0,0,22,35,200,,味道赞:5
2979,69600368,80,苹果维修服务商,,53687901,,2,69600368,,"周一至周日
09:30-19:00",,0,0,19,35,200,,服务热情:4
1817,48107222,10,无名缘米粉,万达店,13672127580,,2,48107222,,"周一至周日
09:00-22:00","口味:7.1,环境:7.2,服务:7.1",25,0,58,35,200,,"味道赞:9,服务热情:9,上菜快:4,体验一般:3,午餐:3"
27810,21120140,70,酷乐潮玩,通州万达店,50906016,,2,14899699,,"周一至周日
10:00-22:00",,95,0,41,35,200,,
33856,97111583,70,码高机器人,通州万达校区,17710718126,,2,97111583,,"周二至周日
09:00-21:00","效果:8.4,师资:8.3,环境:8.4",0,0,25,45,200,,"老师超赞:10,环境优雅:3"
210,24746081,10,秦味食族,秦味食族,53651528,18610523545,2,24746081,,"周一至周日
10:00-22:00","口味:7.5,环境:7.5,服务:7.6",30,0,90,35,200,,"味道赞:20,服务热情:19,价格实惠:5,上菜快:4,回头客:3,主食赞:3,分量足:3,肉夹馍:20,羊肉:16,午餐:5"
1833,67503725,10,All Blue啤酒屋,,13910266342,,2,67503725,,"周一至周日
12:00-02:00","口味:7.6,环境:7.6,服务:7.6",50,0,32,35,200,,"服务热情:9,环境优雅:5,饮品赞:3"
141,68224913,30,百草堂养生会所,万达分店,53310528,,2,68224913,,"春季、夏季
周一至周日
08:00-22:00

秋季、冬季
周一至周日
08:00-21:30","技师:7.9,环境:7.9,服务:7.9",0,0,19,40,200,,"放松舒服:7,技师专业:7,推拿:6,按摩:5,足浴:5"
33998,65422162,80,塰尔希除甲醛净化中心,,4008858217,,2,65422162,HALSY室内空气治理平台,"周一至周日
08:00-17:00","守时:8.5,阿姨:8.5,划算:8.5",16019,0,33,45,200,,"服务热情:10,效果赞:5"
